hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,0,2016,September,40,27,0,1,3,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,2,No Deposit,174,NULL,0,Transient-Party,205.0,0,0,Check-Out,2016-09-28
City Hotel,0,0,2016,September,40,27,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,174,NULL,0,Transient-Party,160.0,0,0,Check-Out,2016-09-28
City Hotel,0,3,2016,September,40,26,1,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,195.0,0,1,Check-Out,2016-09-28
City Hotel,0,1,2016,September,40,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,190.0,0,1,Check-Out,2016-09-28
City Hotel,0,0,2016,September,40,27,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,174,NULL,0,Transient-Party,160.0,0,0,Check-Out,2016-09-28
City Hotel,0,0,2016,September,40,27,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,174,NULL,0,Transient-Party,160.0,0,0,Check-Out,2016-09-28
City Hotel,0,0,2016,September,40,27,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,174,NULL,0,Transient-Party,160.0,0,0,Check-Out,2016-09-28
City Hotel,0,19,2016,September,40,26,1,1,2,0,0,BB,IRN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,86,NULL,0,Transient,151.2,0,0,Check-Out,2016-09-28
City Hotel,0,4,2016,September,40,27,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,166.25,0,0,Check-Out,2016-09-28
City Hotel,0,13,2016,September,40,27,0,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,176.33,0,0,Check-Out,2016-09-29
City Hotel,0,1,2016,September,40,27,0,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,205.0,0,1,Check-Out,2016-09-29
City Hotel,0,17,2016,September,40,25,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,158.0,0,2,Check-Out,2016-09-29
City Hotel,0,15,2016,September,40,28,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,164.0,0,0,Check-Out,2016-09-29
City Hotel,0,15,2016,September,40,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,164.0,0,0,Check-Out,2016-09-29
City Hotel,0,29,2016,September,40,26,1,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,F,0,No Deposit,7,NULL,0,Transient,184.06,0,1,Check-Out,2016-09-29
City Hotel,0,128,2016,September,39,24,2,3,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,NULL,0,Transient,162.0,0,2,Check-Out,2016-09-29
City Hotel,0,1,2016,September,40,27,0,2,2,0,0,BB,ISR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,37,NULL,0,Transient,170.0,0,2,Check-Out,2016-09-29
City Hotel,0,0,2016,September,40,28,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,185.0,0,2,Check-Out,2016-09-29
City Hotel,0,6,2016,September,40,25,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,7,NULL,0,Transient,211.41,0,1,Check-Out,2016-09-29
City Hotel,0,42,2016,September,40,27,0,2,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,158.4,1,1,Check-Out,2016-09-29
City Hotel,0,3,2016,September,40,26,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,G,1,No Deposit,9,NULL,0,Transient,266.67,0,5,Check-Out,2016-09-29
City Hotel,0,40,2016,September,40,28,0,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,9,NULL,0,Transient,165.6,1,2,Check-Out,2016-09-30
City Hotel,0,0,2016,September,40,29,0,1,1,0,0,BB,PRT,Online TA,Corporate,0,0,0,A,A,1,No Deposit,NULL,120,0,Transient,170.0,0,0,Check-Out,2016-09-30
City Hotel,0,0,2016,September,40,29,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,170.0,0,0,Check-Out,2016-09-30
City Hotel,0,12,2016,September,40,28,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,86,NULL,0,Transient,160.2,0,1,Check-Out,2016-09-30
City Hotel,0,28,2016,September,40,28,0,2,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,163.0,0,1,Check-Out,2016-09-30
City Hotel,0,55,2016,September,40,28,0,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,168.3,0,2,Check-Out,2016-09-30
City Hotel,0,22,2016,September,39,24,2,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,NULL,0,Transient,159.0,0,2,Check-Out,2016-09-30
City Hotel,0,86,2016,September,40,25,2,3,3,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,83,NULL,0,Transient,182.53,0,0,Check-Out,2016-09-30
City Hotel,0,62,2016,September,39,24,2,4,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9,NULL,0,Transient,207.9,0,1,Check-Out,2016-09-30
City Hotel,0,35,2016,September,40,25,2,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,156.24,0,2,Check-Out,2016-09-30
City Hotel,0,58,2016,September,40,26,1,3,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,152.08,0,1,Check-Out,2016-09-30
City Hotel,0,0,2016,September,40,29,0,1,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,170.0,0,0,Check-Out,2016-09-30
City Hotel,0,58,2016,September,40,29,0,1,2,1,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,160.8,0,2,Check-Out,2016-09-30
City Hotel,0,13,2016,September,40,28,0,2,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,190.93,1,3,Check-Out,2016-09-30
City Hotel,0,36,2016,September,40,30,0,1,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,G,0,No Deposit,14,NULL,0,Transient,166.5,0,1,Check-Out,2016-10-01
City Hotel,0,8,2016,September,40,30,0,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,7,NULL,0,Transient,200.2,0,1,Check-Out,2016-10-01
City Hotel,0,45,2016,September,40,30,0,1,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,NULL,0,Transient,151.2,0,0,Check-Out,2016-10-01
City Hotel,0,0,2016,September,40,30,0,1,1,0,0,BB,SWE,Direct,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,179.0,0,0,Check-Out,2016-10-01
City Hotel,0,29,2016,September,40,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,179.38,0,0,Check-Out,2016-10-01
City Hotel,0,22,2016,September,40,25,2,4,2,2,0,BB,BEL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,224.0,0,1,Check-Out,2016-10-01
City Hotel,0,58,2016,September,40,28,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,152.7,0,1,Check-Out,2016-10-01
City Hotel,0,48,2016,September,40,26,1,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,154.98,0,2,Check-Out,2016-10-01
City Hotel,0,18,2016,September,40,28,0,3,1,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,160.67,0,1,Check-Out,2016-10-01
City Hotel,0,2,2016,September,40,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,205.0,0,1,Check-Out,2016-10-01
City Hotel,0,4,2016,September,40,25,2,4,2,0,0,BB,CHE,Direct,Direct,0,0,0,E,E,1,No Deposit,NULL,NULL,0,Transient,187.25,0,0,Check-Out,2016-10-01
City Hotel,0,36,2016,September,39,24,2,5,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,177.77,0,1,Check-Out,2016-10-01
City Hotel,0,2,2016,September,40,30,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,205.0,0,2,Check-Out,2016-10-02
City Hotel,0,7,2016,September,40,30,0,2,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,83,NULL,0,Transient,176.0,0,0,Check-Out,2016-10-02
City Hotel,0,1,2016,September,40,29,0,3,1,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,157.85,0,1,Check-Out,2016-10-02
City Hotel,0,11,2016,September,40,30,0,2,2,0,1,BB,DEU,Direct,Direct,0,0,0,E,A,1,No Deposit,14,NULL,0,Transient,218.0,1,0,Check-Out,2016-10-02
City Hotel,0,10,2016,September,40,30,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,204.0,0,2,Check-Out,2016-10-02
City Hotel,0,29,2016,October,40,1,0,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,179.38,0,3,Check-Out,2016-10-02
City Hotel,0,2,2016,September,40,30,0,2,2,0,0,BB,KAZ,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,209.5,0,2,Check-Out,2016-10-02
City Hotel,0,10,2016,September,40,29,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,152.53,0,0,Check-Out,2016-10-02
City Hotel,0,1,2016,September,40,29,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,190.0,0,0,Check-Out,2016-10-03
City Hotel,0,6,2016,October,40,1,1,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,86,NULL,0,Transient,152.0,0,0,Check-Out,2016-10-03
City Hotel,0,1,2016,September,40,30,1,2,1,0,0,BB,USA,Direct,Direct,0,0,0,E,E,1,No Deposit,14,NULL,0,Transient,215.0,0,0,Check-Out,2016-10-03
City Hotel,0,0,2016,September,40,29,1,3,1,0,0,BB,DEU,Direct,Direct,0,0,0,F,F,3,No Deposit,NULL,NULL,0,Transient,225.0,0,0,Check-Out,2016-10-03
City Hotel,0,40,2016,October,41,2,1,0,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,158.4,0,1,Check-Out,2016-10-03
City Hotel,0,51,2016,October,42,13,0,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,1,D,D,0,No Deposit,9,NULL,0,Transient,158.4,0,1,Check-Out,2016-10-14
City Hotel,0,1,2016,October,40,1,1,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,184.0,1,3,Check-Out,2016-10-03
City Hotel,0,0,2016,October,41,3,1,0,2,0,0,SC,PRT,Direct,Direct,1,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,170.0,0,0,Check-Out,2016-10-04
City Hotel,0,0,2016,October,42,12,0,1,1,0,0,SC,PRT,Direct,Direct,1,0,2,A,D,1,No Deposit,NULL,NULL,0,Transient,160.0,0,0,Check-Out,2016-10-13
City Hotel,0,0,2016,October,40,1,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9,NULL,0,Transient,165.0,0,0,Check-Out,2016-10-03
City Hotel,0,9,2016,October,40,1,2,1,2,3,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,14,NULL,0,Transient,278.33,0,0,Check-Out,2016-10-04
City Hotel,0,0,2016,October,41,3,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,86,NULL,0,Transient,156.0,0,0,Check-Out,2016-10-04
City Hotel,0,121,2016,September,40,29,2,3,2,1,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,181.17,0,2,Check-Out,2016-10-04
City Hotel,0,15,2016,October,40,1,2,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,182.14,0,0,Check-Out,2016-10-04
City Hotel,0,29,2016,September,40,30,2,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,150.61,0,1,Check-Out,2016-10-04
City Hotel,0,10,2016,September,40,30,2,2,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,254.5,0,1,Check-Out,2016-10-04
City Hotel,0,45,2016,October,41,3,1,0,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,158.4,0,1,Check-Out,2016-10-04
City Hotel,0,0,2016,October,40,1,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,162.0,0,0,Check-Out,2016-10-04
City Hotel,0,51,2016,October,41,2,2,0,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,151.2,0,1,Check-Out,2016-10-04
City Hotel,0,26,2016,October,41,2,2,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.0,0,1,Check-Out,2016-10-04
City Hotel,0,5,2016,October,40,1,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Transient,221.38,0,2,Check-Out,2016-10-05
City Hotel,0,9,2016,September,40,30,2,3,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,245.0,0,1,Check-Out,2016-10-05
City Hotel,0,20,2016,October,41,2,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,164.0,0,0,Check-Out,2016-10-05
City Hotel,0,1,2016,October,41,4,0,1,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,204.0,0,0,Check-Out,2016-10-05
City Hotel,0,86,2016,October,41,2,2,1,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,151.2,0,2,Check-Out,2016-10-05
City Hotel,0,34,2016,October,41,2,2,1,3,0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,158.4,0,1,Check-Out,2016-10-05
City Hotel,0,1,2016,October,41,2,2,1,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,154.0,0,1,Check-Out,2016-10-05
City Hotel,0,37,2016,October,41,2,2,1,3,0,0,BB,MAR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,158.4,0,1,Check-Out,2016-10-05
City Hotel,0,0,2016,October,41,3,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,180.0,0,0,Check-Out,2016-10-05
City Hotel,0,6,2016,October,41,3,1,1,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,164.5,1,3,Check-Out,2016-10-05
City Hotel,0,21,2016,October,41,4,0,2,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,169.0,0,1,Check-Out,2016-10-06
City Hotel,0,26,2016,October,41,3,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,153.0,0,2,Check-Out,2016-10-06
City Hotel,0,4,2016,October,41,3,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.0,0,1,Check-Out,2016-10-06
City Hotel,0,16,2016,October,41,5,0,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,179.0,0,2,Check-Out,2016-10-06
City Hotel,0,9,2016,October,41,4,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.0,0,1,Check-Out,2016-10-06
City Hotel,0,5,2016,October,40,1,2,3,2,1,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,175.88,0,0,Check-Out,2016-10-06
City Hotel,0,0,2016,October,41,6,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,NULL,NULL,0,Transient,170.0,0,0,Check-Out,2016-10-07
City Hotel,0,111,2016,October,41,6,0,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,B,G,0,No Deposit,9,NULL,0,Transient,221.4,0,1,Check-Out,2016-10-07
City Hotel,0,35,2016,October,41,3,1,3,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,158.4,0,2,Check-Out,2016-10-07
City Hotel,0,37,2016,October,41,5,0,2,3,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,NULL,0,Transient,158.4,0,2,Check-Out,2016-10-07
City Hotel,0,34,2016,October,41,4,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,160.2,1,1,Check-Out,2016-10-07
City Hotel,0,34,2016,October,41,4,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,151.2,0,1,Check-Out,2016-10-07
City Hotel,0,0,2016,October,41,6,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,158.0,1,0,Check-Out,2016-10-07
City Hotel,0,0,2016,October,41,6,0,1,2,2,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,216.0,0,0,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,186.2,0,3,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,166.25,0,3,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,201.25,0,3,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,201.25,0,3,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,166.25,0,3,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,201.25,0,3,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,29,2016,October,41,5,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152.0,0,2,Check-Out,2016-10-07
City Hotel,0,32,2016,October,41,2,2,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,83,NULL,0,Transient,152.98,0,0,Check-Out,2016-10-07
City Hotel,0,1,2016,October,41,6,0,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,157,NULL,0,Transient,164.0,0,0,Check-Out,2016-10-08
City Hotel,0,31,2016,October,41,7,0,1,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,157.5,0,0,Check-Out,2016-10-08
City Hotel,0,31,2016,October,41,7,0,1,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,157.5,0,3,Check-Out,2016-10-08
City Hotel,0,2,2016,October,41,4,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,175.56,0,1,Check-Out,2016-10-08
City Hotel,0,30,2016,October,41,5,0,3,2,0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,157.5,0,2,Check-Out,2016-10-08
City Hotel,0,233,2016,October,41,7,0,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,168.3,1,0,Check-Out,2016-10-08
City Hotel,0,54,2016,October,41,6,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9,NULL,0,Transient,190.8,0,3,Check-Out,2016-10-08
City Hotel,0,135,2016,October,41,6,0,2,3,0,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,151.2,0,2,Check-Out,2016-10-08
City Hotel,0,32,2016,October,41,6,0,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,157.5,0,2,Check-Out,2016-10-08
City Hotel,0,106,2016,October,41,6,0,2,3,0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,151.0,0,3,Check-Out,2016-10-08
City Hotel,0,9,2016,October,41,7,0,2,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,243.0,0,2,Check-Out,2016-10-09
City Hotel,0,253,2016,October,41,8,0,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,198.9,0,1,Check-Out,2016-10-09
City Hotel,0,0,2016,October,41,8,0,1,2,0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,180.0,0,0,Check-Out,2016-10-09
City Hotel,0,15,2016,October,41,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,170.0,0,2,Check-Out,2016-10-09
City Hotel,0,45,2016,October,41,6,0,3,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,204.0,0,2,Check-Out,2016-10-09
City Hotel,0,5,2016,October,41,7,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,190.0,0,2,Check-Out,2016-10-09
City Hotel,0,34,2016,October,41,6,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,83,NULL,0,Transient,153.0,0,0,Check-Out,2016-10-09
City Hotel,0,4,2016,October,41,7,0,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,83,NULL,0,Transient,151.5,0,0,Check-Out,2016-10-09
City Hotel,0,9,2016,October,41,7,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.0,0,2,Check-Out,2016-10-09
City Hotel,0,211,2016,October,41,7,0,2,3,0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,3,No Deposit,9,NULL,0,Transient,224.1,0,2,Check-Out,2016-10-09
City Hotel,0,85,2016,October,41,7,0,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,151.2,0,1,Check-Out,2016-10-09
City Hotel,0,3,2016,October,41,6,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,175.56,0,1,Check-Out,2016-10-09
City Hotel,0,85,2016,October,41,7,0,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,151.2,0,2,Check-Out,2016-10-09
City Hotel,0,35,2016,October,41,7,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,157.5,0,1,Check-Out,2016-10-09
City Hotel,0,204,2016,October,41,7,0,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,180.9,0,1,Check-Out,2016-10-09
