hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,77,2016,July,31,25,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,175.24,1,0,Check-Out,2016-07-30
Resort Hotel,0,92,2016,July,31,26,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,213.75,0,1,Check-Out,2016-07-30
Resort Hotel,0,1,2016,July,31,30,0,1,2,0,0,BB,USA,Direct,TA/TO,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,221.0,0,1,Check-Out,2016-07-31
Resort Hotel,0,38,2016,July,31,28,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,194.0,0,1,Check-Out,2016-07-30
Resort Hotel,0,1,2016,July,31,30,0,1,2,0,0,BB,USA,Direct,TA/TO,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,194.0,0,1,Check-Out,2016-07-31
Resort Hotel,0,0,2016,July,32,31,2,2,2,0,0,BB,USA,Direct,TA/TO,1,0,1,F,F,0,No Deposit,NULL,NULL,0,Transient,237.75,0,1,Check-Out,2016-08-04
Resort Hotel,0,37,2016,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient-Party,179.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,8,2016,July,31,29,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,214.0,0,1,Check-Out,2016-07-31
Resort Hotel,0,0,2016,July,31,28,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,193.67,0,0,Check-Out,2016-07-31
Resort Hotel,0,17,2016,July,31,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,209.0,0,1,Check-Out,2016-07-31
Resort Hotel,0,178,2016,July,31,25,1,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,181.5,1,0,Check-Out,2016-07-31
Resort Hotel,0,44,2016,July,31,28,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,G,1,No Deposit,241,NULL,0,Transient,186.83,1,1,Check-Out,2016-07-31
Resort Hotel,0,0,2016,July,31,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,169.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,16,2016,July,30,23,2,6,3,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,215.0,0,2,Check-Out,2016-07-31
Resort Hotel,0,16,2016,July,30,23,2,6,3,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,227.0,1,2,Check-Out,2016-07-31
Resort Hotel,0,23,2017,July,30,29,2,5,3,0,0,HB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,NULL,NULL,0,Transient,274.0,0,3,Check-Out,2017-08-05
Resort Hotel,0,4,2016,July,31,28,0,3,2,1,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,301.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,124,2016,July,31,26,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,250,NULL,0,Transient,162.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,24,2016,July,31,29,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,191.0,1,1,Check-Out,2016-07-31
Resort Hotel,0,188,2016,July,31,24,2,5,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,NULL,0,Transient,210.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,37,2016,July,31,30,0,1,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,179.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,32,2016,July,31,27,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,NULL,0,Transient,208.5,0,0,Check-Out,2016-07-31
Resort Hotel,0,1,2016,July,31,30,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,191.1,1,1,Check-Out,2016-07-31
Resort Hotel,0,43,2016,July,31,29,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,196,NULL,0,Transient,155.2,0,0,Check-Out,2016-07-31
Resort Hotel,0,8,2016,July,31,28,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,216.0,1,0,Check-Out,2016-07-31
Resort Hotel,0,6,2016,July,31,28,0,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,199.0,0,1,Check-Out,2016-07-31
Resort Hotel,0,24,2016,July,31,30,0,1,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,179.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,25,2016,July,31,29,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,202.0,1,0,Check-Out,2016-07-31
Resort Hotel,0,12,2016,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,221.0,1,1,Check-Out,2016-07-31
Resort Hotel,0,1,2016,July,31,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,201.0,1,0,Check-Out,2016-07-31
Resort Hotel,0,8,2016,July,31,29,0,2,1,0,0,BB,CZE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,229.0,0,1,Check-Out,2016-07-31
Resort Hotel,0,33,2016,July,31,29,0,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,184.0,0,1,Check-Out,2016-07-31
Resort Hotel,0,24,2016,July,31,30,0,1,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,191.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,24,2016,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,191.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,18,2016,July,31,28,0,3,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,251.0,0,1,Check-Out,2016-07-31
Resort Hotel,0,7,2016,July,31,29,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,221.1,1,0,Check-Out,2016-07-31
Resort Hotel,0,0,2016,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,199.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,117,2016,July,30,22,2,7,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,218.11,0,2,Check-Out,2016-07-31
Resort Hotel,0,37,2016,July,31,28,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,260.33,0,0,Check-Out,2016-07-31
Resort Hotel,0,19,2017,August,33,13,2,0,2,1,0,BB,PRT,Direct,TA/TO,1,0,1,A,I,0,No Deposit,250,NULL,0,Transient,248.0,1,1,Check-Out,2017-08-15
Resort Hotel,0,0,2017,August,33,15,0,1,2,1,0,BB,PRT,Direct,TA/TO,1,0,1,A,A,0,No Deposit,NULL,NULL,0,Group,176.0,1,1,Check-Out,2017-08-16
Resort Hotel,0,181,2016,July,31,27,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,152.0,0,1,Check-Out,2016-07-31
Resort Hotel,0,3,2016,July,31,30,0,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,241.0,1,1,Check-Out,2016-07-31
Resort Hotel,0,37,2016,July,31,30,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,179.0,0,0,Check-Out,2016-07-31
Resort Hotel,0,27,2016,July,31,28,1,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,151.76,0,1,Check-Out,2016-08-01
Resort Hotel,0,4,2016,July,31,26,1,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,196.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,32,2016,July,31,29,1,2,2,0,0,BB,ARE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,226.33,1,0,Check-Out,2016-08-01
Resort Hotel,0,0,2016,July,31,26,1,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,180.0,0,0,Check-Out,2016-08-01
Resort Hotel,0,4,2016,July,31,25,2,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,209.71,0,1,Check-Out,2016-08-01
Resort Hotel,0,210,2016,July,31,27,1,4,2,1,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,186.1,0,1,Check-Out,2016-08-01
Resort Hotel,0,65,2016,July,31,29,1,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,192.67,0,1,Check-Out,2016-08-01
Resort Hotel,0,65,2016,July,31,29,1,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,192.67,0,1,Check-Out,2016-08-01
Resort Hotel,0,65,2016,July,31,29,1,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,192.67,0,1,Check-Out,2016-08-01
Resort Hotel,0,60,2016,July,31,29,1,2,1,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,194.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,32,2016,July,31,25,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,NULL,0,Transient,209.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,6,2016,July,31,27,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,195.0,0,0,Check-Out,2016-08-01
Resort Hotel,0,65,2016,July,31,29,1,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,193.33,0,1,Check-Out,2016-08-01
Resort Hotel,0,65,2016,July,31,29,1,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,192.67,0,1,Check-Out,2016-08-01
Resort Hotel,0,65,2016,July,31,29,1,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,192.67,0,1,Check-Out,2016-08-01
Resort Hotel,0,55,2016,July,32,31,1,0,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,191.0,1,1,Check-Out,2016-08-01
Resort Hotel,0,6,2016,July,31,27,1,4,2,0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,207.0,0,0,Check-Out,2016-08-01
Resort Hotel,0,27,2016,July,31,29,1,2,2,0,1,HB,ESP,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,241,NULL,0,Transient,165.04,0,2,Check-Out,2016-08-01
Resort Hotel,0,30,2016,August,32,1,1,1,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,241,NULL,0,Transient,189.42,0,2,Check-Out,2016-08-03
Resort Hotel,0,2,2016,July,31,30,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,281.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,147,2016,July,31,27,1,4,2,1,0,BB,AGO,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,212.5,0,2,Check-Out,2016-08-01
Resort Hotel,0,5,2016,July,31,26,1,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,237.67,1,1,Check-Out,2016-08-01
Resort Hotel,0,3,2016,July,31,30,1,1,2,2,0,BB,NOR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,NULL,0,Transient,207.05,0,0,Check-Out,2016-08-01
Resort Hotel,0,26,2016,July,31,30,1,1,2,0,0,BB,SGP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,192.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,41,2016,July,31,30,1,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,179.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,126,2016,July,31,25,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,302.86,1,0,Check-Out,2016-08-01
Resort Hotel,0,19,2016,July,31,28,1,3,2,0,0,Undefined,NULL,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,288.1,0,3,Check-Out,2016-08-01
Resort Hotel,0,17,2016,July,31,28,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,236.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,1,2016,July,31,27,1,4,1,0,0,BB,ARE,Direct,Direct,0,0,0,A,D,3,No Deposit,NULL,NULL,0,Transient,180.0,0,0,Check-Out,2016-08-01
Resort Hotel,0,4,2016,July,31,30,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient-Party,219.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,68,2016,July,31,25,2,5,2,0,0,HB,ROU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,217.43,0,0,Check-Out,2016-08-01
Resort Hotel,0,4,2016,July,31,30,1,1,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient-Party,231.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,173,2016,July,31,25,2,5,3,0,0,HB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,11,NULL,0,Transient,196.52,0,0,Check-Out,2016-08-01
Resort Hotel,0,4,2016,August,32,1,1,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,257.0,1,2,Check-Out,2016-08-04
Resort Hotel,0,2,2016,July,32,31,1,0,2,2,0,HB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,307.0,0,0,Check-Out,2016-08-01
Resort Hotel,0,0,2016,August,32,1,1,0,2,2,0,BB,DEU,Direct,TA/TO,1,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,231.0,1,0,Check-Out,2016-08-02
Resort Hotel,0,40,2016,July,31,28,1,3,2,1,0,FB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,339,NULL,0,Transient,215.1,0,0,Check-Out,2016-08-01
Resort Hotel,0,188,2016,July,31,25,2,5,3,0,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,11,NULL,0,Transient,155.52,0,1,Check-Out,2016-08-01
Resort Hotel,0,12,2016,July,32,31,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,201.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,6,2016,July,31,29,1,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient-Party,182.0,0,1,Check-Out,2016-08-01
Resort Hotel,0,27,2016,July,31,29,2,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,264.0,0,0,Check-Out,2016-08-02
Resort Hotel,0,149,2016,July,31,27,2,4,3,0,0,HB,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,233.0,0,1,Check-Out,2016-08-02
Resort Hotel,0,0,2016,July,32,31,2,0,1,0,0,BB,IRL,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,221.5,0,0,Check-Out,2016-08-02
Resort Hotel,0,143,2016,July,30,21,4,8,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,165.0,0,2,Check-Out,2016-08-02
Resort Hotel,0,0,2016,July,31,30,2,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,182.33,0,0,Check-Out,2016-08-02
Resort Hotel,0,83,2016,July,31,25,3,5,2,0,0,BB,ITA,Groups,Corporate,0,0,0,A,A,0,No Deposit,307,NULL,0,Transient-Party,153.0,1,0,Check-Out,2016-08-02
Resort Hotel,0,83,2016,July,31,25,3,5,3,0,0,BB,ITA,Groups,Corporate,0,0,0,A,C,3,No Deposit,307,NULL,0,Transient-Party,179.0,0,0,Check-Out,2016-08-02
Resort Hotel,0,113,2016,July,31,26,2,5,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,193.8,0,2,Check-Out,2016-08-02
Resort Hotel,0,113,2016,July,31,26,2,5,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,181.8,0,2,Check-Out,2016-08-02
Resort Hotel,0,33,2016,August,32,1,1,0,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,274.0,1,0,Check-Out,2016-08-02
Resort Hotel,0,1,2016,August,32,1,1,0,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,282.0,0,0,Check-Out,2016-08-02
Resort Hotel,0,1,2016,July,31,30,2,2,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,229.0,0,0,Check-Out,2016-08-03
Resort Hotel,0,338,2016,July,31,27,2,5,2,2,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,314,NULL,0,Transient,164.0,0,0,Check-Out,2016-08-03
Resort Hotel,0,25,2016,July,31,30,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,240.5,1,1,Check-Out,2016-08-03
Resort Hotel,0,137,2016,July,31,27,2,5,1,0,0,BB,BEL,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,178.46,0,0,Check-Out,2016-08-03
Resort Hotel,0,103,2016,July,32,31,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient-Party,209.0,0,1,Check-Out,2016-08-03
Resort Hotel,0,103,2016,July,32,31,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient-Party,221.0,0,1,Check-Out,2016-08-03
Resort Hotel,0,58,2016,July,31,30,2,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,215.5,0,2,Check-Out,2016-08-03
Resort Hotel,0,12,2016,August,32,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,209.0,0,0,Check-Out,2016-08-03
Resort Hotel,0,23,2016,July,31,27,2,5,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,187.57,0,1,Check-Out,2016-08-03
Resort Hotel,0,32,2016,July,31,28,2,4,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,NULL,0,Transient,173.05,0,1,Check-Out,2016-08-03
Resort Hotel,0,126,2016,July,31,27,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,200.29,0,0,Check-Out,2016-08-03
Resort Hotel,0,1,2016,August,32,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,2,No Deposit,250,NULL,0,Transient,241.0,0,0,Check-Out,2016-08-03
Resort Hotel,0,1,2016,August,32,3,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Group,241.0,0,0,Check-Out,2016-08-04
Resort Hotel,0,23,2016,July,31,28,2,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,203.0,1,0,Check-Out,2016-08-03
Resort Hotel,0,220,2016,July,31,25,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242,NULL,0,Transient,171.5,1,1,Check-Out,2016-08-04
Resort Hotel,0,1,2016,August,32,3,0,1,2,0,0,BB,AUS,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,189.0,0,0,Check-Out,2016-08-04
Resort Hotel,0,1,2016,August,32,3,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,151.0,0,1,Check-Out,2016-08-04
Resort Hotel,0,81,2016,July,31,29,2,4,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,265.83,0,0,Check-Out,2016-08-04
Resort Hotel,0,136,2016,July,31,30,2,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,187.4,1,2,Check-Out,2016-08-04
Resort Hotel,0,53,2016,July,31,30,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,241,NULL,0,Transient,175.56,0,1,Check-Out,2016-08-04
Resort Hotel,0,126,2016,August,32,1,1,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,211.0,1,1,Check-Out,2016-08-04
Resort Hotel,0,9,2016,August,32,2,0,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,251.0,0,0,Check-Out,2016-08-04
Resort Hotel,0,51,2016,August,32,3,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,NULL,0,Transient,201.0,0,0,Check-Out,2016-08-04
Resort Hotel,0,8,2016,August,32,1,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,251.0,0,1,Check-Out,2016-08-04
Resort Hotel,0,1,2016,August,32,3,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,199.0,0,1,Check-Out,2016-08-04
Resort Hotel,0,0,2016,August,32,2,0,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,219.0,0,0,Check-Out,2016-08-04
Resort Hotel,0,152,2016,July,31,30,2,3,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,261,NULL,0,Transient,185.25,0,0,Check-Out,2016-08-04
Resort Hotel,0,0,2016,August,32,4,0,1,4,0,0,BB,PRT,Direct,Direct,1,0,0,C,C,1,No Deposit,NULL,NULL,0,Transient,205.0,0,0,Check-Out,2016-08-05
Resort Hotel,0,54,2016,July,32,31,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,168.98,0,1,Check-Out,2016-08-05
Resort Hotel,0,342,2016,July,31,26,2,8,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,40,NULL,0,Contract,151.64,0,1,Check-Out,2016-08-05
Resort Hotel,0,52,2016,July,31,29,2,5,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,216.57,1,0,Check-Out,2016-08-05
Resort Hotel,0,56,2016,August,32,2,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,2,No Deposit,250,NULL,0,Transient,199.0,0,2,Check-Out,2016-08-05
Resort Hotel,0,59,2016,July,32,31,2,3,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,195.26,0,1,Check-Out,2016-08-05
Resort Hotel,0,237,2016,August,32,1,1,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,210.0,0,0,Check-Out,2016-08-05
Resort Hotel,0,96,2016,August,32,1,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,241.0,0,0,Check-Out,2016-08-05
Resort Hotel,0,197,2016,August,32,2,0,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,242,NULL,0,Transient,192.66,1,2,Check-Out,2016-08-05
Resort Hotel,0,197,2016,August,32,2,0,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,242,NULL,0,Transient,192.66,1,2,Check-Out,2016-08-05
Resort Hotel,0,191,2016,July,32,31,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,NULL,NULL,0,Transient,150.35,0,2,Check-Out,2016-08-05
Resort Hotel,0,34,2016,August,32,2,0,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,165.23,0,0,Check-Out,2016-08-05
Resort Hotel,0,1,2016,August,32,3,0,2,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,C,2,No Deposit,NULL,NULL,0,Transient,201.0,0,0,Check-Out,2016-08-05
Resort Hotel,0,147,2016,July,32,31,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,171.5,1,0,Check-Out,2016-08-05
Resort Hotel,0,123,2016,July,32,31,2,3,2,1,0,BB,CHE,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,216.98,0,1,Check-Out,2016-08-05
