order_id,customer_id,order_date,status,region_code
ORD002438,CUST00291,2025-08-24 13:13:17,DELIVERED,CENTRAL
ORD002439,CUST00601,2026-04-27 12:56:03,DELIVERED,WEST
ORD002440,CUST00707,2025-06-22 11:58:26,CANCELLED,WEST
ORD002441,CUST00300,2026-05-15 13:06:10,DELIVERED,SOUTH
ORD002442,CUST00528,2026-07-28 19:16:09,RETURNED,EAST
ORD002443,CUST00982,2025-02-24 01:18:41,CANCELLED,SOUTH
ORD002444,CUST00828,2025-03-24 05:23:44,SHIPPED,NORTH
ORD002445,CUST00622,2025-04-22 05:40:35,DELIVERED,EAST
ORD002446,CUST00061,2025-10-20 22:42:12,CANCELLED,CENTRAL
ORD002447,CUST00269,2026-01-16 05:38:49,DELIVERED,WEST
ORD002448,CUST00546,2025-05-09 04:55:31,DELIVERED,NORTH
ORD002449,CUST00182,2025-05-21 07:50:36,DELIVERED,EAST
ORD002450,CUST00997,2025-10-10 02:18:13,SHIPPED,SOUTH
ORD002451,CUST00884,2026-03-20 16:17:25,DELIVERED,CENTRAL
ORD002452,CUST00837,2026-06-05 05:40:58,DELIVERED,CENTRAL
ORD002453,CUST00105,2025-11-01 20:38:51,CANCELLED,WEST
ORD002454,CUST00661,2025-12-31 02:33:08,DELIVERED,SOUTH
ORD002455,CUST00807,2026-07-12 01:28:18,RETURNED,CENTRAL
ORD002456,CUST00980,2025-01-23 17:34:05,SHIPPED,CENTRAL
ORD002457,CUST00932,2026-04-23 12:52:27,DELIVERED,SOUTH
ORD002458,CUST00751,2025-11-28 17:43:19,DELIVERED,CENTRAL
ORD002459,CUST00311,2025-07-03 12:25:49,SHIPPED,SOUTH
ORD002460,CUST00373,2026-06-30 14:59:40,DELIVERED,CENTRAL
ORD002461,CUST00570,2025-08-28 06:40:51,SHIPPED,WEST
ORD002462,CUST00904,2026-01-19 00:05:00,CANCELLED,EAST
ORD002463,CUST00021,2026-03-20 13:01:35,CANCELLED,CENTRAL
ORD002464,CUST00794,2026-01-22 21:34:51,DELIVERED,SOUTH
ORD002465,CUST00619,2026-03-29 06:13:15,SHIPPED,SOUTH
ORD002466,CUST00166,2025-02-13 01:25:49,DELIVERED,CENTRAL
ORD002467,CUST00540,2026-01-22 13:49:02,SHIPPED,EAST
ORD002468,CUST00975,2026-03-10 15:41:40,DELIVERED,SOUTH
ORD002469,CUST00832,2026-06-09 11:01:29,PLACED,EAST
ORD002470,CUST00810,2026-07-18 23:39:31,DELIVERED,SOUTH
ORD002471,,2025-02-04 12:53:56,DELIVERED,CENTRAL
ORD002472,CUST00703,2025-12-28 15:27:02,DELIVERED,CENTRAL
ORD002473,CUST00701,2025-06-13 13:36:09,DELIVERED,EAST
ORD002474,CUST00366,2025-05-24 10:14:28,DELIVERED,NORTH
ORD002475,CUST00945,2025-02-01 09:48:54,SHIPPED,EAST
ORD002476,CUST00398,2026-05-17 07:15:20,DELIVERED,CENTRAL
ORD002477,CUST00472,2025-02-21 13:56:34,CANCELLED,SOUTH
ORD002478,CUST00585,14-03-2025,SHIPPED,CENTRAL
ORD002479,CUST00950,2026-07-21 19:50:23,DELIVERED,NORTH
ORD002480,CUST00204,2026-01-07 05:58:59,CANCELLED,CENTRAL
ORD002481,CUST00627,2025-06-02 11:54:18,DELIVERED,WEST
ORD002482,CUST00704,2026-04-06 23:21:41,DELIVERED,NORTH
ORD002483,CUST00050,2026-05-07 21:23:38,SHIPPED,SOUTH
ORD002484,CUST00888,2026-06-18 10:37:04,RETURNED,WEST
ORD002485,CUST00677,2025-04-19 10:59:09,DELIVERED,NORTH
ORD002486,CUST00392,2025-11-09 18:48:10,RETURNED,NORTH
ORD002487,CUST00739,2025-01-25 18:58:57,DELIVERED,CENTRAL
ORD002488,CUST00955,2025-07-13 03:36:59,DELIVERED,SOUTH
ORD002489,,2026-03-21 04:41:15,DELIVERED,SOUTH
ORD002490,CUST00677,2025-05-19 21:46:34,CANCELLED,EAST
ORD002491,CUST00107,2025-04-27 05:20:18,SHIPPED,NORTH
ORD002492,CUST00024,2026-03-10 17:04:50,DELIVERED,SOUTH
ORD002493,CUST00881,2025-01-07 18:57:56,DELIVERED,SOUTH
ORD002494,CUST00294,2025-10-19 17:15:41,CANCELLED,CENTRAL
ORD002495,CUST00868,2025-10-12 20:17:25,DELIVERED,WEST
ORD002496,CUST00068,2026-07-31 09:58:16,PLACED,SOUTH
ORD002497,CUST00583,2026-04-09 02:01:29,DELIVERED,CENTRAL
ORD002498,CUST00018,2025-03-17 11:20:38,DELIVERED,SOUTH
ORD002499,CUST00435,2025-10-06 20:32:40,DELIVERED,WEST
ORD002500,CUST00947,2025-04-12 05:35:40,PLACED,NORTH
ORD002501,CUST00798,02-05-2025,RETURNED,NORTH
ORD002502,CUST00371,2026-04-23 02:28:17,SHIPPED,WEST
ORD002503,CUST00171,2026-04-11 07:24:52,DELIVERED,NORTH
ORD002504,CUST00883,04-04-2026,SHIPPED,SOUTH
ORD002505,CUST00544,2026-05-20 22:38:07,SHIPPED,EAST
ORD002506,CUST00885,2025-05-04 04:29:21,DELIVERED,NORTH
ORD002507,CUST00728,2025-08-10 17:16:54,PLACED,NORTH
ORD002508,CUST00930,2025-11-11 23:48:48,DELIVERED,WEST
ORD002509,CUST00915,2025-08-28 10:22:13,DELIVERED,CENTRAL
ORD002510,CUST00357,2025-10-16 22:01:10,CANCELLED,SOUTH
ORD002511,CUST00862,2025-03-24 15:54:22,CANCELLED,WEST
ORD002512,CUST00114,2025-02-04 06:31:24,DELIVERED,CENTRAL
ORD002513,CUST00213,2025-01-21 16:42:23,DELIVERED,WEST
ORD002514,CUST00103,2025-12-16 00:02:22,DELIVERED,NORTH
ORD002515,CUST00434,2026-02-06 00:09:18,PLACED,NORTH
ORD002516,CUST00687,2025-10-12 11:16:51,SHIPPED,NORTH
ORD002517,CUST00111,2025-09-24 04:44:42,DELIVERED,SOUTH
ORD002518,CUST00419,2025-12-18 19:50:41,PLACED,SOUTH
ORD002519,CUST00993,2025-02-07 03:01:35,SHIPPED,CENTRAL
ORD002520,CUST00504,2025-08-22 04:48:55,DELIVERED,NORTH
ORD002521,CUST00026,2025-01-14 12:54:41,SHIPPED,CENTRAL
ORD002522,CUST00693,2025-10-03 23:53:48,DELIVERED,CENTRAL
ORD002523,CUST00031,2025-06-08 21:18:36,PLACED,SOUTH
ORD002524,CUST00823,2025-06-05 15:05:08,SHIPPED,WEST
ORD002525,CUST00859,2025-12-06 19:07:21,DELIVERED,SOUTH
ORD002526,CUST00600,2025-02-19 18:26:10,CANCELLED,WEST
ORD002527,,2025-02-14 17:23:07,DELIVERED,WEST
ORD002528,CUST00989,2025-09-14 13:49:48,PLACED,NORTH
ORD002529,CUST00052,2025-12-14 03:24:17,DELIVERED,NORTH
ORD002530,CUST00039,2025-01-16 06:15:45,SHIPPED,SOUTH
ORD002531,CUST00965,2026-03-05 18:40:17,DELIVERED,EAST
ORD002532,CUST00323,2025-07-13 15:06:43,DELIVERED,EAST
ORD002533,CUST00044,2025-07-18 11:16:10,DELIVERED,CENTRAL
ORD002534,CUST00851,2026-04-10 10:17:06,RETURNED,WEST
ORD002535,CUST00542,2026-01-18 18:54:47,DELIVERED,SOUTH
ORD002536,CUST00450,2026-06-17 04:13:41,DELIVERED,CENTRAL
ORD002537,CUST00300,2025-03-21 06:27:03,DELIVERED,NORTH
ORD002538,CUST00497,2025-08-11 15:38:13,DELIVERED,CENTRAL
ORD002539,CUST00239,2025-05-16 07:14:16,DELIVERED,SOUTH
ORD002540,CUST00991,2026-02-05 07:31:50,DELIVERED,CENTRAL
ORD002541,CUST00117,2026-04-20 05:24:19,PLACED,EAST
ORD002542,CUST00442,2026-05-28 21:17:59,SHIPPED,NORTH
ORD002543,CUST00840,2026-02-24 20:35:18,SHIPPED,WEST
ORD002544,CUST00163,2026-05-29 05:23:01,PLACED,EAST
ORD002545,CUST00954,2026-02-28 21:28:25,DELIVERED,SOUTH
ORD002546,CUST00719,2026-04-23 20:20:09,DELIVERED,CENTRAL
ORD002547,CUST00151,2025-03-28 23:01:27,DELIVERED,NORTH
ORD002548,CUST00551,2026-01-27 04:42:27,RETURNED,CENTRAL
ORD002549,,2025-02-24 20:15:15,RETURNED,EAST
ORD002550,CUST00142,2025-05-05 19:58:09,DELIVERED,EAST
ORD002551,CUST00756,2025-07-01 02:00:14,DELIVERED,CENTRAL
ORD002552,CUST00955,2025-01-09 23:00:35,PLACED,NORTH
ORD002553,CUST00048,2025-11-22 06:45:58,DELIVERED,NORTH
ORD002554,CUST00185,2025-05-27 17:37:06,PLACED,CENTRAL
ORD002555,CUST00783,2026-05-19 06:42:02,RETURNED,CENTRAL
ORD002556,CUST00691,2026-04-04 14:24:42,SHIPPED,WEST
ORD002557,CUST00517,2025-04-27 20:20:57,DELIVERED,CENTRAL
ORD002558,CUST00687,2026-01-06 14:27:15,PLACED,NORTH
ORD002559,CUST00235,2026-07-09 02:24:15,RETURNED,NORTH
ORD002560,CUST00434,2025-03-29 09:01:17,PLACED,CENTRAL
ORD002561,CUST00182,2026-01-14 15:47:06,CANCELLED,CENTRAL
ORD002562,CUST00342,2026-07-16 11:11:09,SHIPPED,WEST
ORD002563,CUST00880,2026-05-27 13:46:28,DELIVERED,EAST
ORD002564,CUST00907,2026-04-15 17:17:51,DELIVERED,EAST
ORD002565,CUST00386,2025-10-26 01:15:29,DELIVERED,CENTRAL
ORD002566,CUST00273,2025-12-18 21:38:46,SHIPPED,WEST
ORD002567,,2026-03-12 14:41:15,DELIVERED,SOUTH
ORD002568,CUST00365,2026-03-27 11:56:06,CANCELLED,WEST
ORD002569,CUST00560,08-04-2025,RETURNED,SOUTH
ORD002570,CUST00410,2026-02-18 18:18:42,SHIPPED,NORTH
ORD002571,CUST00141,2025-07-20 19:22:40,SHIPPED,CENTRAL
ORD002572,CUST00590,2025-02-22 22:24:19,DELIVERED,NORTH
ORD002573,CUST00076,2025-06-16 13:40:16,SHIPPED,SOUTH
ORD002574,CUST00774,2026-04-11 19:01:58,SHIPPED,SOUTH
ORD002575,CUST00111,2025-06-30 16:53:23,DELIVERED,NORTH
ORD002576,CUST00255,2025-02-04 00:19:14,DELIVERED,CENTRAL
ORD002577,CUST00341,28-06-2026,SHIPPED,EAST
ORD002578,CUST00508,2025-04-23 08:22:12,DELIVERED,WEST
ORD002579,CUST00033,2025-05-31 02:24:54,SHIPPED,CENTRAL
ORD002580,CUST00866,2025-02-19 01:45:10,DELIVERED,NORTH
ORD002581,CUST00130,2026-06-28 20:34:24,DELIVERED,CENTRAL
ORD002582,CUST00560,2026-02-25 05:45:01,DELIVERED,WEST
ORD002583,CUST00565,2025-04-23 23:34:28,PLACED,EAST
ORD002584,CUST00869,2025-03-23 05:37:45,CANCELLED,CENTRAL
ORD002585,CUST00404,2026-05-02 16:29:09,SHIPPED,WEST
ORD002586,CUST00552,2026-04-25 13:17:39,SHIPPED,CENTRAL
ORD002587,CUST00634,2026-03-03 20:23:38,RETURNED,WEST
ORD002588,CUST00706,2025-03-12 03:14:13,DELIVERED,EAST
ORD002589,CUST00051,2025-03-27 22:35:26,SHIPPED,CENTRAL
ORD002590,CUST00060,2026-06-18 23:02:44,RETURNED,SOUTH
ORD002591,CUST00391,2026-06-24 15:23:22,SHIPPED,WEST
ORD002592,CUST00700,2026-07-20 14:35:17,CANCELLED,CENTRAL
ORD002593,CUST00569,2025-11-03 17:12:15,DELIVERED,WEST
ORD002594,CUST00664,2025-04-08 16:23:34,DELIVERED,EAST
ORD002595,CUST00058,2025-10-22 08:45:13,PLACED,CENTRAL
ORD002596,CUST00587,2025-08-22 21:31:17,SHIPPED,CENTRAL
ORD002597,CUST00049,2025-08-16 19:49:54,RETURNED,EAST
ORD002598,CUST00759,2026-03-09 10:36:59,DELIVERED,WEST
ORD002599,CUST00809,2025-12-05 11:58:30,PLACED,EAST
ORD002600,CUST00886,2025-10-10 20:56:50,DELIVERED,CENTRAL
ORD002601,CUST00585,2025-12-17 00:11:22,DELIVERED,EAST
ORD002602,CUST00197,2026-01-29 08:23:15,PLACED,SOUTH
ORD002603,CUST00802,2025-10-15 00:31:56,DELIVERED,WEST
ORD002604,CUST00875,2026-05-08 01:55:02,DELIVERED,EAST
ORD002605,CUST00407,2026-05-07 08:57:58,DELIVERED,SOUTH
ORD002606,CUST00010,2026-06-24 15:52:18,DELIVERED,SOUTH
ORD002607,CUST00156,2025-08-17 10:39:04,DELIVERED,WEST
ORD002608,CUST00903,2026-01-07 13:22:04,DELIVERED,WEST
ORD002609,CUST00324,2026-04-22 08:14:23,PLACED,NORTH
ORD002610,CUST00727,2025-03-19 14:32:42,RETURNED,CENTRAL
ORD002611,CUST00258,2026-02-19 07:27:45,DELIVERED,NORTH
ORD002612,,21-02-2026,DELIVERED,CENTRAL
ORD002613,CUST00493,2026-07-07 05:23:11,DELIVERED,SOUTH
ORD002614,CUST00178,2026-03-25 19:42:37,RETURNED,WEST
ORD002615,CUST00919,2025-01-11 13:53:40,SHIPPED,SOUTH
ORD002616,CUST00419,2025-07-24 08:57:13,DELIVERED,WEST
ORD002617,CUST00748,2025-03-28 03:28:11,PLACED,CENTRAL
ORD002618,CUST00754,2026-01-07 20:01:16,DELIVERED,CENTRAL
ORD002619,CUST00888,2026-02-18 10:36:13,DELIVERED,SOUTH
ORD002620,CUST00272,2026-02-04 06:42:01,SHIPPED,CENTRAL
ORD002621,CUST00239,2026-01-27 01:13:29,SHIPPED,EAST
ORD002622,,2026-06-09 22:12:34,SHIPPED,EAST
ORD002623,CUST00479,2025-09-20 22:49:41,CANCELLED,NORTH
ORD002624,CUST00968,2025-05-31 08:00:59,DELIVERED,WEST
ORD002625,CUST00551,2026-04-23 12:16:00,DELIVERED,WEST
ORD002626,CUST00636,2026-07-24 16:18:33,PLACED,WEST
ORD002627,CUST00408,2025-06-10 05:20:12,SHIPPED,SOUTH
ORD002628,CUST00032,2025-05-29 20:12:27,DELIVERED,WEST
ORD002629,CUST00840,2025-02-26 12:38:32,DELIVERED,NORTH
ORD002630,CUST00063,2025-02-22 06:01:57,DELIVERED,SOUTH
ORD002631,CUST00262,2025-09-13 12:05:48,SHIPPED,WEST
ORD002632,CUST00812,2025-06-28 07:01:04,DELIVERED,SOUTH
ORD002633,CUST00916,2025-06-28 05:01:13,SHIPPED,EAST
ORD002634,,2026-06-28 17:01:57,DELIVERED,CENTRAL
ORD002635,CUST00894,2025-11-04 20:17:41,DELIVERED,CENTRAL
ORD002636,CUST00863,2025-11-27 02:17:17,SHIPPED,EAST
ORD002637,CUST00687,2025-10-07 04:54:11,DELIVERED,CENTRAL
ORD002638,CUST00548,2025-10-08 21:18:16,DELIVERED,CENTRAL
ORD002639,CUST00722,2026-03-06 02:48:25,DELIVERED,EAST
ORD002640,CUST00611,2025-04-06 19:05:27,DELIVERED,CENTRAL
ORD002641,CUST00262,2026-02-23 13:12:10,CANCELLED,CENTRAL
ORD002642,CUST00601,2026-02-14 20:55:30,SHIPPED,CENTRAL
ORD002643,CUST00323,2026-01-09 18:58:47,SHIPPED,WEST
ORD002644,CUST00860,2025-12-16 01:41:12,SHIPPED,SOUTH
ORD002645,,2025-03-11 13:10:42,RETURNED,CENTRAL
ORD002646,CUST00391,2026-07-06 20:10:09,SHIPPED,SOUTH
ORD002647,CUST00665,2025-06-25 20:06:23,SHIPPED,SOUTH
ORD002648,CUST00812,2025-03-22 03:50:59,SHIPPED,CENTRAL
ORD002649,CUST00402,2025-05-03 00:51:40,DELIVERED,SOUTH
ORD002650,CUST00528,2025-02-08 08:26:14,DELIVERED,SOUTH
ORD002651,CUST00125,2025-02-04 18:47:55,PLACED,SOUTH
ORD002652,CUST00003,2025-01-13 15:26:01,DELIVERED,WEST
ORD002653,CUST00118,2025-02-05 04:37:56,DELIVERED,CENTRAL
ORD002654,CUST00572,2026-06-10 15:15:40,DELIVERED,NORTH
ORD002655,CUST00838,2025-08-18 11:59:30,DELIVERED,NORTH
ORD002656,CUST00940,2026-07-17 17:46:10,DELIVERED,EAST
ORD002657,CUST00657,2025-03-08 01:29:28,DELIVERED,WEST
ORD002658,CUST00802,2026-03-04 10:55:19,SHIPPED,EAST
ORD002659,CUST00603,2025-09-03 17:58:42,DELIVERED,NORTH
ORD002660,,2026-07-24 14:21:35,PLACED,WEST
ORD002661,CUST00004,2025-10-15 10:23:10,SHIPPED,EAST
ORD002662,CUST00603,2025-10-22 12:36:10,PLACED,NORTH
ORD002663,CUST00048,2025-12-05 13:58:56,CANCELLED,WEST
ORD002664,CUST00095,27-02-2025,DELIVERED,EAST
ORD002665,CUST00089,2026-07-05 15:56:57,CANCELLED,SOUTH
ORD002666,CUST00002,2025-12-14 05:04:27,SHIPPED,CENTRAL
ORD002667,CUST00939,2026-04-05 10:00:37,DELIVERED,NORTH
ORD002668,CUST00016,2025-10-13 06:40:28,DELIVERED,WEST
ORD002669,CUST00208,2025-08-17 12:18:21,DELIVERED,CENTRAL
ORD002670,CUST00415,2025-05-04 17:40:18,DELIVERED,NORTH
ORD002671,CUST00553,2025-12-03 16:04:32,DELIVERED,CENTRAL
ORD002672,CUST00542,2026-06-14 19:47:28,DELIVERED,CENTRAL
ORD002673,CUST00032,2025-10-16 03:51:43,DELIVERED,EAST
ORD002674,CUST00080,2026-03-19 05:26:51,DELIVERED,CENTRAL
ORD002675,CUST00023,2025-03-09 13:20:25,CANCELLED,EAST
ORD002676,CUST00987,2026-05-06 03:48:22,DELIVERED,SOUTH
ORD002677,CUST00310,2025-03-03 02:18:56,PLACED,CENTRAL
ORD002678,CUST00143,2025-02-26 13:49:46,DELIVERED,CENTRAL
ORD002679,CUST00981,2025-04-02 11:33:04,DELIVERED,NORTH
ORD002680,CUST00142,2026-01-15 06:09:25,DELIVERED,NORTH
ORD002681,CUST00690,2026-05-16 23:19:04,SHIPPED,CENTRAL
ORD002682,CUST00413,2025-04-18 00:14:00,SHIPPED,SOUTH
ORD002683,CUST00489,2025-09-17 15:11:47,PLACED,NORTH
ORD002684,CUST00903,2025-07-25 07:32:21,DELIVERED,SOUTH
ORD002685,CUST00567,2025-09-27 05:18:20,DELIVERED,NORTH
ORD002686,CUST00799,2026-01-28 20:45:03,CANCELLED,SOUTH
ORD002687,CUST00891,2025-10-13 04:31:25,PLACED,CENTRAL
ORD002688,,2026-07-25 08:40:02,DELIVERED,SOUTH
ORD002689,CUST00921,2025-09-23 18:31:56,RETURNED,WEST
ORD002690,CUST00848,2025-04-16 15:27:19,CANCELLED,SOUTH
ORD002691,CUST00942,2026-03-11 22:58:13,CANCELLED,EAST
ORD002692,,2025-03-11 02:19:24,DELIVERED,CENTRAL
ORD002693,CUST00706,2025-07-23 08:37:59,SHIPPED,SOUTH
ORD002694,CUST00075,2025-10-30 12:32:47,DELIVERED,EAST
ORD002695,,2025-02-21 04:40:18,DELIVERED,CENTRAL
ORD002696,CUST00772,2025-02-15 19:52:27,DELIVERED,NORTH
ORD002697,CUST00865,2025-12-27 06:15:57,SHIPPED,NORTH
ORD002698,CUST00438,2025-03-04 19:32:29,PLACED,EAST
ORD002699,CUST00837,2025-12-09 05:10:21,DELIVERED,SOUTH
ORD002700,,2025-12-26 03:18:11,DELIVERED,EAST
ORD002701,CUST00005,2026-01-11 19:55:58,DELIVERED,NORTH
ORD002702,CUST00588,2025-08-31 12:55:04,DELIVERED,EAST
ORD002703,CUST00662,2025-04-20 09:37:12,DELIVERED,WEST
ORD002704,CUST00587,2025-06-15 16:55:07,DELIVERED,SOUTH
ORD002705,CUST00286,2026-01-02 18:46:12,DELIVERED,NORTH
ORD002706,CUST00813,2026-07-14 23:29:19,SHIPPED,WEST
ORD002707,CUST00319,2026-02-23 04:52:21,RETURNED,NORTH
ORD002708,,2025-09-16 02:20:14,DELIVERED,CENTRAL
ORD002709,CUST00413,2025-06-22 06:15:39,PLACED,EAST
ORD002710,CUST00903,2026-07-20 17:50:19,SHIPPED,SOUTH
ORD002711,CUST00941,2025-04-28 14:00:03,PLACED,EAST
ORD002712,CUST00446,2025-01-31 05:28:48,DELIVERED,CENTRAL
ORD002713,CUST00735,2025-07-15 05:53:37,RETURNED,CENTRAL
ORD002714,CUST00311,2025-05-18 09:13:17,SHIPPED,EAST
ORD002715,CUST00142,2026-02-24 13:54:39,DELIVERED,WEST
ORD002716,CUST00950,2025-08-03 22:03:57,DELIVERED,WEST
ORD002717,CUST00361,2025-03-04 04:27:24,DELIVERED,SOUTH
ORD002718,CUST00747,2025-01-08 13:26:21,DELIVERED,EAST
ORD002719,CUST00333,2025-03-25 05:14:12,DELIVERED,EAST
ORD002720,CUST00683,2026-04-12 02:27:31,SHIPPED,NORTH
ORD002721,CUST00474,2026-01-30 04:40:45,PLACED,NORTH
ORD002722,CUST00825,2025-08-18 01:55:47,DELIVERED,WEST
ORD002723,CUST00720,2025-05-18 14:16:14,PLACED,CENTRAL
ORD002724,CUST00240,2025-09-02 18:23:37,RETURNED,NORTH
ORD002725,CUST00001,2025-03-06 05:30:33,SHIPPED,EAST
ORD002726,CUST00922,2026-03-16 12:57:35,RETURNED,NORTH
ORD002727,CUST00428,2026-06-28 10:09:39,PLACED,NORTH
ORD002728,CUST00884,2026-07-13 19:58:19,RETURNED,EAST
ORD002729,CUST00671,2026-06-18 03:09:03,SHIPPED,CENTRAL
ORD002730,CUST00449,2025-08-08 10:32:46,CANCELLED,NORTH
ORD002731,CUST00722,2025-05-29 13:23:51,DELIVERED,CENTRAL
ORD002732,,2025-10-02 20:31:56,DELIVERED,EAST
ORD002733,CUST00936,2025-06-29 02:41:18,CANCELLED,NORTH
ORD002734,,2025-11-01 23:54:25,DELIVERED,SOUTH
ORD002735,CUST00792,15-07-2026,DELIVERED,CENTRAL
ORD002736,CUST00285,2025-09-28 11:06:04,PLACED,SOUTH
ORD002737,CUST00519,2026-04-21 00:34:40,DELIVERED,NORTH
ORD002738,CUST00308,2026-05-02 21:32:09,PLACED,SOUTH
ORD002739,CUST00345,2026-04-23 23:23:44,SHIPPED,CENTRAL
ORD002740,CUST00779,2025-07-09 05:36:38,DELIVERED,EAST
ORD002741,CUST00371,2025-10-29 07:23:48,PLACED,WEST
ORD002742,CUST00592,2025-01-11 03:14:11,DELIVERED,WEST
ORD002743,CUST00931,2026-03-02 06:06:10,DELIVERED,WEST
ORD002744,CUST00046,2026-06-25 04:09:43,RETURNED,CENTRAL
ORD002745,CUST00697,2025-04-08 07:52:49,RETURNED,SOUTH
ORD002746,CUST00296,2025-08-27 06:21:37,RETURNED,EAST
ORD002747,CUST00022,2025-01-03 03:48:21,DELIVERED,SOUTH
ORD002748,CUST00009,2025-06-19 07:11:04,DELIVERED,NORTH
ORD002749,CUST00218,2025-10-22 18:04:29,SHIPPED,WEST
ORD002750,CUST00109,2025-12-23 19:26:09,SHIPPED,NORTH
ORD002751,CUST00678,2026-03-21 19:34:09,SHIPPED,SOUTH
ORD002752,CUST00877,2025-03-15 23:34:06,DELIVERED,NORTH
ORD002753,CUST00659,2025-11-24 14:04:48,PLACED,SOUTH
ORD002754,,2026-02-25 05:13:45,DELIVERED,EAST
ORD002755,CUST00156,2025-04-01 14:28:52,DELIVERED,SOUTH
ORD002756,CUST00632,2025-01-06 01:04:47,DELIVERED,WEST
ORD002757,CUST00898,2026-03-13 23:07:02,RETURNED,WEST
ORD002758,CUST00580,2025-05-25 12:33:35,DELIVERED,CENTRAL
ORD002759,CUST00320,2025-05-11 02:11:08,SHIPPED,SOUTH
ORD002760,CUST00824,2025-05-20 04:10:29,CANCELLED,SOUTH
ORD002761,CUST00363,2026-02-09 09:49:11,SHIPPED,WEST
ORD002762,CUST00712,2026-04-08 19:13:13,RETURNED,NORTH
ORD002763,CUST00353,2025-05-06 21:48:44,DELIVERED,NORTH
ORD002764,CUST00442,2026-06-29 00:51:01,PLACED,CENTRAL
ORD002765,CUST00176,2025-02-22 10:45:37,RETURNED,NORTH
ORD002766,CUST00932,2026-01-15 16:30:27,DELIVERED,CENTRAL
ORD002767,CUST00109,2025-03-29 01:02:05,SHIPPED,EAST
ORD002768,CUST00564,2025-03-05 08:15:31,CANCELLED,CENTRAL
ORD002769,CUST00707,2026-01-01 09:44:01,DELIVERED,WEST
ORD002770,CUST00046,2026-07-05 13:32:37,RETURNED,EAST
ORD002771,CUST00491,2026-02-20 12:42:45,DELIVERED,SOUTH
ORD002772,CUST00385,2026-04-18 18:10:45,DELIVERED,CENTRAL
ORD002773,CUST00177,2026-01-31 09:39:01,RETURNED,EAST
ORD002774,CUST00674,2025-03-16 13:05:38,SHIPPED,WEST
ORD002775,CUST00056,2025-05-18 23:18:19,DELIVERED,CENTRAL
ORD002776,CUST00949,2025-06-27 14:07:47,RETURNED,NORTH
ORD002777,CUST00285,2025-08-05 12:10:34,SHIPPED,SOUTH
ORD002778,CUST00947,2026-02-12 16:51:24,PLACED,EAST
ORD002779,CUST00728,2025-06-02 10:58:54,DELIVERED,NORTH
ORD002780,CUST00650,2025-06-11 10:44:50,SHIPPED,SOUTH
ORD002781,CUST00135,2025-04-12 10:16:17,DELIVERED,SOUTH
ORD002782,CUST00106,2025-07-09 06:53:00,SHIPPED,SOUTH
ORD002783,CUST00428,2025-09-18 13:31:24,DELIVERED,WEST
ORD002784,CUST00699,2025-02-14 14:46:48,DELIVERED,SOUTH
ORD002785,CUST00451,2025-12-21 21:34:11,DELIVERED,CENTRAL
ORD002786,CUST00551,2025-06-24 04:13:44,PLACED,NORTH
ORD002787,CUST00613,2025-03-11 15:21:43,CANCELLED,NORTH
ORD002788,CUST00388,2026-04-18 08:08:59,RETURNED,CENTRAL
ORD002789,CUST00544,2025-06-19 10:58:45,DELIVERED,EAST
ORD002790,CUST00989,2026-07-31 05:32:04,SHIPPED,CENTRAL
ORD002791,CUST00167,2025-04-28 03:46:56,CANCELLED,SOUTH
ORD002792,CUST00430,14-01-2026,PLACED,WEST
ORD002793,CUST00378,2025-11-21 10:11:41,RETURNED,WEST
ORD002794,CUST00899,2025-02-01 12:27:15,DELIVERED,SOUTH
ORD002795,CUST00525,2025-11-02 19:24:19,PLACED,CENTRAL
ORD002796,CUST00782,2025-07-17 20:37:04,PLACED,WEST
ORD002797,CUST00202,2026-06-16 22:40:29,DELIVERED,SOUTH
ORD002798,CUST00353,2025-01-07 15:07:30,DELIVERED,SOUTH
ORD002799,CUST00133,2025-05-12 05:19:53,DELIVERED,NORTH
ORD002800,CUST00992,2025-04-25 01:37:57,DELIVERED,SOUTH
ORD002801,CUST00757,2025-09-24 19:43:35,DELIVERED,EAST
ORD002802,CUST00155,2025-03-20 18:27:14,CANCELLED,NORTH
ORD002803,CUST00505,2026-04-07 11:10:20,DELIVERED,CENTRAL
ORD002804,CUST00152,2026-05-12 16:35:07,DELIVERED,NORTH
ORD002805,CUST00585,2026-06-15 06:25:06,SHIPPED,CENTRAL
ORD002806,CUST00246,2025-04-15 01:31:44,RETURNED,EAST
ORD002807,CUST00998,2025-05-25 23:34:32,DELIVERED,EAST
ORD002808,CUST00231,2025-07-10 16:52:21,SHIPPED,NORTH
ORD002809,CUST00247,2025-03-02 05:36:20,CANCELLED,CENTRAL
ORD002810,CUST00029,2025-10-18 09:17:37,SHIPPED,WEST
ORD002811,CUST00400,2026-06-20 19:20:37,SHIPPED,EAST
ORD002812,CUST00412,2026-04-01 19:14:20,DELIVERED,EAST
ORD002813,CUST00966,2026-05-09 18:49:32,SHIPPED,SOUTH
ORD002814,CUST00578,2026-01-02 18:13:29,SHIPPED,WEST
ORD002815,CUST00609,2026-01-26 12:40:49,CANCELLED,WEST
ORD002816,CUST00288,2025-04-09 05:37:50,DELIVERED,EAST
ORD002817,,2026-06-26 22:50:29,DELIVERED,CENTRAL
ORD002818,CUST00314,2026-01-30 14:39:21,DELIVERED,WEST
