item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM0007002,ORD002337,PROD00006,2,58733.51,8.05
ITEM0007003,ORD002338,PROD00176,2,50261.82,30.64
ITEM0007004,ORD002338,PROD00002,1,16766.09,25.13
ITEM0007005,ORD002338,PROD00046,4,32076.09,31.33
ITEM0007006,ORD002338,PROD00112,4,55683.9,23.26
ITEM0007007,ORD002338,PROD00080,2,5068.19,21.25
ITEM0007008,ORD002339,PROD00060,1,11890.52,8.81
ITEM0007009,ORD002339,PROD00107,2,69078.92,1.63
ITEM0007010,ORD002339,PROD00136,5,12731.05,35.54
ITEM0007011,ORD002339,PROD00028,2,84359.74,19.21
ITEM0007012,ORD002340,PROD00135,2,40027.84,10.56
ITEM0007013,ORD002340,PROD00144,4,39989.35,5.11
ITEM0007014,ORD002340,PROD00169,1,24847.17,17.72
ITEM0007015,ORD002340,PROD00016,3,56434.57,34.54
ITEM0007016,ORD002340,PROD00020,1,47842.47,36.74
ITEM0007017,ORD002341,PROD00018,4,7991.22,20.18
ITEM0007018,ORD002342,PROD00096,3,2596.88,28.01
ITEM0007019,ORD002342,PROD00161,2,15768.7,13.74
ITEM0007020,ORD002342,PROD00032,1,74075.63,36.22
ITEM0007021,ORD002342,PROD00022,3,44000.83,20.85
ITEM0007022,ORD002342,PROD00178,1,11750.57,2.2
ITEM0007023,ORD002343,PROD00064,1,21040.66,38.18
ITEM0007024,ORD002343,PROD00143,1,7913.32,1.26
ITEM0007025,ORD002343,PROD00003,3,33931.05,15.26
ITEM0007026,ORD002343,PROD00113,1,46854.2,12.72
ITEM0007027,ORD002344,PROD00017,3,27612.67,9.58
ITEM0007028,ORD002344,PROD00011,1,34369.06,18.7
ITEM0007029,ORD002344,PROD00145,4,39141.73,12.05
ITEM0007030,ORD002344,PROD00090,5,518.77,29.73
ITEM0007031,ORD002345,PROD00047,3,19488.49,0.54
ITEM0007032,ORD002345,PROD00196,5,38811.43,35.75
ITEM0007033,ORD002345,PROD00059,3,73987.97,7.66
ITEM0007034,ORD002346,PROD00070,3,56080.26,2.92
ITEM0007035,ORD002346,PROD00009,3,41924.19,3.39
ITEM0007036,ORD002346,PROD00162,4,35017.87,14.43
ITEM0007037,ORD002346,PROD00172,4,531.01,39.46
ITEM0007038,ORD002347,PROD00019,1,4168.81,31.12
ITEM0007039,ORD002347,PROD00015,1,69587.58,36.84
ITEM0007040,ORD002347,PROD00182,2,19209.48,21.16
ITEM0007041,ORD002347,PROD00100,1,4165.59,33.18
ITEM0007042,ORD002348,PROD00138,5,35197.98,4.66
ITEM0007043,ORD002348,PROD00006,5,42587.15,32.86
ITEM0007044,ORD002348,PROD00003,3,45788.35,13.09
ITEM0007045,ORD002348,PROD00185,4,16630.47,21.0
ITEM0007046,ORD002349,PROD00077,3,47524.3,29.81
ITEM0007047,ORD002349,PROD00079,4,29364.87,30.86
ITEM0007048,ORD002349,PROD00061,3,34278.12,38.58
ITEM0007049,ORD002350,PROD00028,5,75123.42,37.97
ITEM0007050,ORD002350,PROD00183,3,86102.39,22.95
ITEM0007051,ORD002350,PROD00059,5,55608.52,18.45
ITEM0007052,ORD002350,PROD00137,4,37663.76,14.78
ITEM0007053,ORD002350,PROD00060,4,10586.58,32.38
ITEM0007054,ORD002351,PROD00015,1,57461.53,32.88
ITEM0007055,ORD002352,PROD00129,5,72213.17,26.64
ITEM0007056,ORD002352,PROD00114,5,34263.24,34.15
ITEM0007057,ORD002352,PROD00018,1,11806.05,18.03
ITEM0007058,ORD002352,PROD00139,3,48215.39,1.95
ITEM0007059,ORD002353,PROD00156,4,16262.52,25.34
ITEM0007060,ORD002354,PROD00150,3,18078.44,15.37
ITEM0007061,ORD002355,PROD00001,2,71629.76,29.64
ITEM0007062,ORD002355,PROD00086,5,7546.83,30.02
ITEM0007063,ORD002355,PROD00107,4,76432.67,10.53
ITEM0007064,ORD002355,PROD00133,1,38194.55,4.6
ITEM0007065,ORD002356,PROD00045,1,68627.37,27.16
ITEM0007066,ORD002357,PROD00127,2,4162.49,19.94
ITEM0007067,ORD002358,PROD00195,3,6653.39,32.39
ITEM0007068,ORD002358,PROD00059,1,54217.23,23.64
ITEM0007069,ORD002358,PROD00009,5,52966.34,11.29
ITEM0007070,ORD002358,PROD00146,-3,58639.02,31.06
ITEM0007071,ORD002359,PROD00044,2,65649.75,38.81
ITEM0007072,ORD002360,PROD00182,3,22370.81,14.33
ITEM0007073,ORD002360,PROD00070,4,45095.81,38.65
ITEM0007074,ORD002360,PROD00126,1,48033.93,10.27
ITEM0007075,ORD002361,PROD00057,1,28438.53,1.38
ITEM0007076,ORD002361,PROD00131,1,71561.91,32.28
ITEM0007077,ORD002361,PROD00039,2,24248.43,26.37
ITEM0007078,ORD002361,PROD00112,4,61774.98,22.9
ITEM0007079,ORD002361,PROD00138,4,33918.32,18.5
ITEM0007080,ORD002362,PROD00111,-1,64458.65,23.81
ITEM0007081,ORD002362,PROD00154,3,73866.33,20.59
ITEM0007082,ORD002362,PROD00115,5,56461.9,27.85
ITEM0007083,ORD002362,PROD00037,2,27345.73,13.87
ITEM0007084,ORD002362,PROD00095,5,21497.16,19.74
ITEM0007085,ORD002363,PROD00021,4,15716.46,24.75
ITEM0007086,ORD002363,PROD00059,2,72743.13,16.39
ITEM0007087,ORD002364,PROD00124,3,30404.43,20.29
ITEM0007088,ORD002365,PROD00131,4,47543.26,38.08
ITEM0007089,ORD002365,PROD00062,1,74232.59,13.77
ITEM0007090,ORD002365,PROD00120,2,70299.38,32.11
ITEM0007091,ORD002365,PROD00097,5,50734.02,33.48
ITEM0007092,ORD002365,PROD00006,1,63810.01,38.26
ITEM0007093,ORD002366,PROD00170,1,2434.82,20.7
ITEM0007094,ORD002366,PROD00070,3,58444.73,38.4
ITEM0007095,ORD002366,PROD00079,4,34040.24,19.54
ITEM0007096,ORD002367,PROD00097,5,46086.55,7.79
ITEM0007097,ORD002367,PROD00187,1,48983.39,30.43
ITEM0007098,ORD002367,PROD00175,1,16578.36,38.47
ITEM0007099,ORD002367,PROD00064,4,21547.34,11.59
ITEM0007100,ORD002368,PROD00001,5,64743.59,21.0
ITEM0007101,ORD002368,PROD00028,2,57787.83,22.88
ITEM0007102,ORD002368,PROD00032,1,73402.93,31.18
ITEM0007103,ORD002368,PROD00034,5,66346.92,25.74
ITEM0007104,ORD002369,PROD00012,-3,61869.4,17.11
ITEM0007105,ORD002369,PROD00025,2,15396.24,4.93
ITEM0007106,ORD002369,PROD00057,4,28857.13,37.79
ITEM0007107,ORD002369,PROD00027,3,51159.59,34.65
ITEM0007108,ORD002370,PROD00178,-3,12181.44,16.93
ITEM0007109,ORD002371,PROD00092,3,12809.86,28.56
ITEM0007110,ORD002371,PROD00107,1,76651.6,8.6
ITEM0007111,ORD002371,PROD00094,5,58196.57,7.74
ITEM0007112,ORD002371,PROD00139,4,46888.52,2.95
ITEM0007113,ORD002372,PROD00180,5,43892.7,34.02
ITEM0007114,ORD002373,PROD00164,2,51106.47,9.92
ITEM0007115,ORD002373,PROD00078,1,30146.3,24.85
ITEM0007116,ORD002373,PROD00020,4,62471.71,9.67
ITEM0007117,ORD002373,PROD00083,1,54716.01,31.97
ITEM0007118,ORD002374,PROD00148,2,49172.85,0.65
ITEM0007119,ORD002374,PROD00116,1,39879.9,25.72
ITEM0007120,ORD002375,PROD00094,2,40769.68,16.51
ITEM0007121,ORD002375,PROD00008,5,51066.6,24.33
ITEM0007122,ORD002376,PROD00037,3,30207.16,7.5
ITEM0007123,ORD002376,PROD00127,3,4778.28,38.03
ITEM0007124,ORD002376,PROD00144,3,52518.55,14.62
ITEM0007125,ORD002376,PROD00053,4,73278.34,19.02
ITEM0007126,ORD002376,PROD00110,4,22513.37,2.76
ITEM0007127,ORD002377,PROD00140,1,43864.16,15.41
ITEM0007128,ORD002377,PROD00024,3,23195.58,7.41
ITEM0007129,ORD002378,PROD00049,1,40941.81,12.41
ITEM0007130,ORD002378,PROD00150,3,23195.28,37.58
ITEM0007131,ORD002378,PROD00097,3,75109.6,18.78
ITEM0007132,ORD002378,PROD00055,1,39457.53,9.28
ITEM0007133,ORD002378,PROD00045,4,73657.9,21.47
ITEM0007134,ORD002379,PROD00144,5,42566.12,17.51
ITEM0007135,ORD002379,PROD00047,3,16838.79,37.61
ITEM0007136,ORD002379,PROD00070,5,48414.43,4.05
ITEM0007137,ORD002379,PROD00037,3,35234.54,2.05
ITEM0007138,ORD002380,PROD00136,3,12005.52,11.03
ITEM0007139,ORD002380,PROD00077,1,42034.05,21.16
ITEM0007140,ORD002380,PROD00030,-1,68723.82,16.05
ITEM0007141,ORD002380,PROD00150,1,18209.46,30.05
ITEM0007142,ORD002380,PROD00195,5,6365.06,19.62
ITEM0007143,ORD002381,PROD00019,1,5617.7,17.57
ITEM0007144,ORD002381,PROD00008,3,44177.63,5.11
ITEM0007145,ORD002381,PROD00195,4,4897.32,1.84
ITEM0007146,ORD002381,PROD00177,3,76064.07,38.93
ITEM0007147,ORD002381,PROD00102,5,26590.88,4.48
ITEM0007148,ORD002382,PROD00044,1,45882.91,14.64
ITEM0007149,ORD002382,PROD00080,-3,5915.25,13.02
ITEM0007150,ORD002382,PROD00016,3,53697.99,38.28
ITEM0007151,ORD002383,PROD00007,5,33111.07,37.06
ITEM0007152,ORD002383,PROD00020,2,71863.98,6.74
ITEM0007153,ORD002383,PROD00188,2,11642.31,20.09
ITEM0007154,ORD002383,PROD00093,1,9142.62,38.33
ITEM0007155,ORD002384,PROD00168,3,49012.44,5.74
ITEM0007156,ORD002384,PROD00012,3,52425.39,38.36
ITEM0007157,ORD002384,PROD00015,4,54905.63,29.07
ITEM0007158,ORD002385,PROD00082,2,67276.79,10.94
ITEM0007159,ORD002385,PROD00097,4,51105.35,5.54
ITEM0007160,ORD002386,PROD00074,2,55501.9,29.87
ITEM0007161,ORD002386,PROD00123,4,55085.21,35.44
ITEM0007162,ORD002386,PROD00039,2,26228.15,6.0
ITEM0007163,ORD002386,PROD00129,4,51221.93,26.02
ITEM0007164,ORD002387,PROD00136,1,13774.77,8.76
ITEM0007165,ORD002387,PROD00055,5,58239.99,27.82
ITEM0007166,ORD002387,PROD00079,5,39069.15,28.73
ITEM0007167,ORD002388,PROD00182,1,21466.55,6.82
ITEM0007168,ORD002388,PROD00037,2,31174.71,24.1
ITEM0007169,ORD002388,PROD00074,2,64597.58,20.33
ITEM0007170,ORD002388,PROD00188,5,8710.17,19.6
ITEM0007171,ORD002388,PROD00169,5,24224.09,1.06
ITEM0007172,ORD002389,PROD00046,3,40830.75,11.02
ITEM0007173,ORD002389,PROD00157,3,18429.71,23.76
ITEM0007174,ORD002389,PROD00060,3,10733.98,39.83
ITEM0007175,ORD002389,PROD00105,4,66106.75,19.57
ITEM0007176,ORD002389,PROD00114,2,34222.23,9.25
ITEM0007177,ORD002390,PROD00137,3,44080.84,27.59
ITEM0007178,ORD002390,PROD00055,2,50652.06,13.61
ITEM0007179,ORD002390,PROD00052,5,60786.25,36.05
ITEM0007180,ORD002391,PROD00100,1,3776.61,36.7
ITEM0007181,ORD002392,PROD00089,4,38852.4,14.08
ITEM0007182,ORD002392,PROD00098,3,49993.76,32.84
ITEM0007183,ORD002392,PROD00178,3,14590.6,3.47
ITEM0007184,ORD002393,PROD00058,3,14717.9,4.9
ITEM0007185,ORD002393,PROD00059,5,60296.34,30.43
ITEM0007186,ORD002393,PROD00060,2,14418.78,3.33
ITEM0007187,ORD002393,PROD00094,4,40854.25,26.48
ITEM0007188,ORD002393,PROD00102,-3,36860.79,5.12
ITEM0007189,ORD002394,PROD00022,4,48546.62,32.76
ITEM0007190,ORD002395,PROD00033,1,35621.79,15.87
ITEM0007191,ORD002395,PROD00162,5,32873.25,25.71
ITEM0007192,ORD002396,PROD00059,-3,81714.89,32.27
ITEM0007193,ORD002396,PROD00001,5,59412.72,9.13
ITEM0007194,ORD002396,PROD00193,5,344.71,18.12
ITEM0007195,ORD002396,PROD00124,5,36836.54,23.05
ITEM0007196,ORD002397,PROD00146,1,51279.35,37.43
ITEM0007197,ORD002397,PROD00195,2,5645.15,7.6
ITEM0007198,ORD002397,PROD00085,-3,41594.8,37.35
ITEM0007199,ORD002397,PROD00147,2,39708.59,15.54
ITEM0007200,ORD002397,PROD00021,5,22160.26,7.64
ITEM0007201,ORD002398,PROD00015,2,78198.86,30.23
ITEM0007202,ORD002398,PROD00179,3,59900.55,8.06
ITEM0007203,ORD002399,PROD00154,5,48335.98,3.91
ITEM0007204,ORD002399,PROD00177,4,65521.31,27.3
ITEM0007205,ORD002400,PROD00019,4,4187.61,28.07
ITEM0007206,ORD002401,PROD00106,2,62090.1,31.08
ITEM0007207,ORD002401,PROD00086,5,7371.96,6.05
ITEM0007208,ORD002401,PROD00155,1,34655.0,0.14
ITEM0007209,ORD002402,PROD00001,1,72010.42,20.16
ITEM0007210,ORD002402,PROD00051,3,22795.29,26.4
ITEM0007211,ORD002402,PROD00048,1,1938.5,39.42
ITEM0007212,ORD002402,PROD00042,2,52203.18,35.42
ITEM0007213,ORD002403,PROD00094,5,48645.4,26.39
ITEM0007214,ORD002404,PROD00026,1,45242.8,35.14
ITEM0007215,ORD002404,PROD00196,5,39237.84,32.74
ITEM0007216,ORD002405,PROD00189,1,9768.13,0.83
ITEM0007217,ORD002405,PROD00108,4,37797.52,39.53
ITEM0007218,ORD002406,PROD00160,2,49450.98,32.7
ITEM0007219,ORD002406,PROD00162,1,36804.73,30.28
ITEM0007220,ORD002406,PROD00053,-2,88289.03,34.05
ITEM0007221,ORD002406,PROD00183,5,65238.63,19.29
ITEM0007222,ORD002406,PROD00137,-3,50163.51,27.99
ITEM0007223,ORD002407,PROD00113,2,33247.26,1.33
ITEM0007224,ORD002407,PROD00173,3,23053.03,3.07
ITEM0007225,ORD002407,PROD00118,3,41577.54,36.59
ITEM0007226,ORD002407,PROD00104,2,48655.75,3.18
ITEM0007227,ORD002407,PROD00110,4,32739.64,7.15
ITEM0007228,ORD002408,PROD00004,2,3436.97,5.1
ITEM0007229,ORD002408,PROD00124,3,23564.89,26.49
ITEM0007230,ORD002408,PROD00097,3,61139.5,3.33
ITEM0007231,ORD002409,PROD00192,1,45542.91,2.94
ITEM0007232,ORD002409,PROD00149,5,48791.05,29.82
ITEM0007233,ORD002409,PROD00055,4,44048.43,1.24
ITEM0007234,ORD002410,PROD00052,3,70593.91,21.81
ITEM0007235,ORD002410,PROD00120,4,57376.89,4.76
ITEM0007236,ORD002410,PROD00042,1,73981.57,31.51
ITEM0007237,ORD002410,PROD00039,5,25054.98,5.74
ITEM0007238,ORD002411,PROD00114,2,49385.98,9.28
ITEM0007239,ORD002411,PROD00143,3,7656.29,5.45
ITEM0007240,ORD002411,PROD00134,2,27375.69,9.11
ITEM0007241,ORD002412,PROD00195,1,4274.24,10.34
ITEM0007242,ORD002412,PROD00034,2,56643.62,0.22
ITEM0007243,ORD002412,PROD00037,4,38094.85,30.2
ITEM0007244,ORD002413,PROD00108,2,42388.54,4.97
ITEM0007245,ORD002413,PROD00004,3,3330.58,1.12
ITEM0007246,ORD002413,PROD00187,5,48926.99,20.48
ITEM0007247,ORD002413,PROD00196,2,36367.3,22.68
ITEM0007248,ORD002414,PROD00181,4,41773.73,17.28
ITEM0007249,ORD002414,PROD00026,2,57617.95,15.7
ITEM0007250,ORD002415,PROD00122,1,60602.13,35.33
ITEM0007251,ORD002415,PROD00075,4,15736.53,11.21
ITEM0007252,ORD002415,PROD00191,4,31336.39,39.4
ITEM0007253,ORD002415,PROD00144,5,42194.78,17.03
ITEM0007254,ORD002415,PROD00089,5,33317.94,17.32
ITEM0007255,ORD002416,PROD00174,4,49787.88,18.2
ITEM0007256,ORD002416,PROD00164,5,76891.78,11.11
ITEM0007257,ORD002416,PROD00011,2,27395.95,11.64
ITEM0007258,ORD002416,PROD00047,4,17268.76,11.8
ITEM0007259,ORD002416,PROD00141,5,33960.12,1.63
ITEM0007260,ORD002417,PROD00050,4,71016.67,14.48
ITEM0007261,ORD002418,PROD00187,1,41917.3,5.16
ITEM0007262,ORD002418,PROD00190,1,53781.58,16.78
ITEM0007263,ORD002419,PROD00059,4,70936.94,39.22
ITEM0007264,ORD002419,PROD00081,4,15679.52,31.81
ITEM0007265,ORD002419,PROD00041,5,38282.11,1.75
ITEM0007266,ORD002420,PROD00038,1,44753.87,10.74
ITEM0007267,ORD002421,PROD00013,1,52823.29,25.47
ITEM0007268,ORD002421,PROD00125,1,77112.98,35.26
ITEM0007269,ORD002422,PROD00064,1,27521.46,24.48
ITEM0007270,ORD002422,PROD00129,1,76607.7,17.17
ITEM0007271,ORD002423,PROD00125,1,62534.13,2.83
ITEM0007272,ORD002423,PROD00032,3,53705.13,21.73
ITEM0007273,ORD002424,PROD00100,4,3765.83,24.48
ITEM0007274,ORD002424,PROD00116,1,38093.72,39.05
ITEM0007275,ORD002424,PROD00187,3,37931.43,13.92
ITEM0007276,ORD002424,PROD00098,4,46127.42,34.73
ITEM0007277,ORD002425,PROD00051,1,22112.03,4.77
ITEM0007278,ORD002425,PROD00124,5,29567.03,37.69
ITEM0007279,ORD002425,PROD00010,4,45394.45,30.69
ITEM0007280,ORD002425,PROD00070,-3,51628.89,36.49
ITEM0007281,ORD002426,PROD00105,2,63037.34,25.02
ITEM0007282,ORD002427,PROD00062,1,52962.59,35.5
ITEM0007283,ORD002427,PROD00172,2,543.88,26.11
ITEM0007284,ORD002427,PROD00053,4,59900.11,8.26
ITEM0007285,ORD002427,PROD00132,1,7478.54,32.12
ITEM0007286,ORD002428,PROD00009,4,41282.7,21.48
ITEM0007287,ORD002428,PROD00115,4,74133.64,25.71
ITEM0007288,ORD002428,PROD00064,4,25920.68,0.56
ITEM0007289,ORD002428,PROD00121,4,44279.6,13.47
ITEM0007290,ORD002429,PROD00195,5,6868.14,39.17
ITEM0007291,ORD002429,PROD00061,5,33697.22,26.03
ITEM0007292,ORD002429,PROD00190,5,34469.65,31.61
ITEM0007293,ORD002429,PROD00017,5,32088.57,16.66
ITEM0007294,ORD002429,PROD00150,3,17421.14,13.33
ITEM0007295,ORD002430,PROD00200,3,59697.97,38.29
ITEM0007296,ORD002430,PROD00028,5,54560.04,15.35
ITEM0007297,ORD002430,PROD00159,2,54750.1,23.28
ITEM0007298,ORD002431,PROD00182,1,22351.34,22.63
ITEM0007299,ORD002432,PROD00063,2,42217.76,8.03
ITEM0007300,ORD002433,PROD00045,2,60958.68,29.63
ITEM0007301,ORD002433,PROD00137,3,41698.13,14.98
ITEM0007302,ORD002433,PROD00008,4,51467.84,38.94
ITEM0007303,ORD002434,PROD00025,5,15713.93,39.05
ITEM0007304,ORD002434,PROD00085,3,45439.06,12.07
ITEM0007305,ORD002434,PROD00041,4,49090.2,23.5
ITEM0007306,ORD002434,PROD00163,4,26790.85,35.41
ITEM0007307,ORD002435,PROD00109,-3,65302.37,39.1
ITEM0007308,ORD002436,PROD00036,1,58272.86,6.21
ITEM0007309,ORD002437,PROD00136,5,14191.35,17.52
ITEM0007310,ORD002437,PROD00185,1,22804.06,19.53
ITEM0007311,ORD002437,PROD00043,3,21576.44,31.3
ITEM0007312,ORD002437,PROD00038,-3,56586.02,7.3
ITEM0007313,ORD002437,PROD00068,5,55867.83,24.82
ITEM0007314,ORD002438,PROD00078,5,26345.07,1.15
ITEM0007315,ORD002438,PROD00166,4,384.99,12.42
ITEM0007316,ORD002438,PROD00114,3,39126.59,23.28
ITEM0007317,ORD002438,PROD00002,3,14318.14,31.68
ITEM0007318,ORD002439,PROD00129,2,59853.02,4.37
ITEM0007319,ORD002439,PROD00186,3,38662.34,6.09
ITEM0007320,ORD002440,PROD00170,5,2657.87,4.89
ITEM0007321,ORD002440,PROD00075,5,15355.14,10.96
ITEM0007322,ORD002440,PROD00128,1,65953.95,10.66
ITEM0007323,ORD002440,PROD00074,3,69959.93,38.45
ITEM0007324,ORD002440,PROD00099,2,70858.58,18.01
ITEM0007325,ORD002441,PROD00157,3,13347.45,5.36
ITEM0007326,ORD002441,PROD00024,5,20288.26,39.02
ITEM0007327,ORD002442,PROD00129,4,67550.89,28.85
ITEM0007328,ORD002442,PROD00187,2,38581.51,8.86
ITEM0007329,ORD002442,PROD00075,5,17049.85,1.1
ITEM0007330,ORD002442,PROD00018,5,8196.46,13.5
ITEM0007331,ORD002442,PROD00150,2,15340.47,23.58
ITEM0007332,ORD002443,PROD00140,2,53204.53,8.73
ITEM0007333,ORD002443,PROD00088,3,26212.63,33.94
ITEM0007334,ORD002444,PROD00021,3,19660.96,35.67
ITEM0007335,ORD002445,PROD00162,5,33924.76,26.5
ITEM0007336,ORD002445,PROD00187,2,38287.83,34.48
ITEM0007337,ORD002445,PROD00003,1,39069.61,1.43
ITEM0007338,ORD002445,PROD00066,5,37695.59,31.74
ITEM0007339,ORD002446,PROD00194,5,43322.29,33.67
ITEM0007340,ORD002446,PROD00182,2,21659.42,26.58
ITEM0007341,ORD002447,PROD00054,3,19821.73,0.13
ITEM0007342,ORD002447,PROD00138,1,33013.41,39.66
ITEM0007343,ORD002447,PROD00118,3,42524.76,8.68
ITEM0007344,ORD002447,PROD00179,5,44274.26,33.33
ITEM0007345,ORD002447,PROD00134,5,30095.06,2.43
ITEM0007346,ORD002448,PROD00164,2,70114.23,5.91
ITEM0007347,ORD002448,PROD00154,1,49639.9,6.91
ITEM0007348,ORD002448,PROD00191,1,20860.24,16.62
ITEM0007349,ORD002448,PROD00161,4,12449.3,6.87
ITEM0007350,ORD002449,PROD00027,1,60761.51,6.01
ITEM0007351,ORD002449,PROD00148,5,61597.49,0.74
ITEM0007352,ORD002449,PROD00119,3,25796.25,26.56
ITEM0007353,ORD002449,PROD00094,3,41798.65,39.01
ITEM0007354,ORD002449,PROD00161,1,16267.43,17.42
ITEM0007355,ORD002450,PROD00022,4,54385.21,9.36
ITEM0007356,ORD002450,PROD00106,5,70792.93,10.36
ITEM0007357,ORD002450,PROD00018,1,10745.49,25.19
ITEM0007358,ORD002450,PROD00117,1,20458.99,23.62
ITEM0007359,ORD002451,PROD00072,2,8241.33,4.62
ITEM0007360,ORD002452,PROD00148,1,70417.86,35.16
ITEM0007361,ORD002452,PROD00047,3,20723.55,6.27
ITEM0007362,ORD002452,PROD00146,4,71444.71,22.06
ITEM0007363,ORD002453,PROD00103,1,42232.82,14.89
ITEM0007364,ORD002453,PROD00162,1,24141.76,0.81
ITEM0007365,ORD002453,PROD00027,1,75032.65,31.9
ITEM0007366,ORD002453,PROD00105,5,65914.32,17.47
ITEM0007367,ORD002454,PROD00092,5,13921.81,38.1
ITEM0007368,ORD002454,PROD00172,5,345.53,10.61
ITEM0007369,ORD002454,PROD00122,5,59785.98,12.54
ITEM0007370,ORD002455,PROD00099,2,62828.28,5.95
ITEM0007371,ORD002455,PROD00128,3,71776.0,31.94
ITEM0007372,ORD002455,PROD00174,-1,39525.41,27.76
ITEM0007373,ORD002455,PROD00169,1,34196.36,2.97
ITEM0007374,ORD002456,PROD00008,5,46145.53,24.99
ITEM0007375,ORD002457,PROD00135,4,40188.56,27.36
ITEM0007376,ORD002457,PROD00047,2,23354.64,36.33
ITEM0007377,ORD002457,PROD00187,-2,56615.21,3.42
ITEM0007378,ORD002457,PROD00070,1,46904.31,37.49
ITEM0007379,ORD002457,PROD00134,3,29646.49,23.21
ITEM0007380,ORD002458,PROD00122,3,56900.73,13.03
ITEM0007381,ORD002458,PROD00156,4,13693.7,4.54
ITEM0007382,ORD002458,PROD00093,2,9845.5,35.66
ITEM0007383,ORD002458,PROD00097,1,46322.54,34.69
ITEM0007384,ORD002458,PROD00058,2,15711.23,34.8
ITEM0007385,ORD002459,PROD00123,3,55758.42,21.52
ITEM0007386,ORD002459,PROD00193,1,416.08,31.55
ITEM0007387,ORD002459,PROD00010,5,34447.75,30.84
ITEM0007388,ORD002460,PROD00048,3,2152.09,36.06
ITEM0007389,ORD002460,PROD00106,3,57175.31,35.69
ITEM0007390,ORD002460,PROD00017,1,32769.27,39.66
ITEM0007391,ORD002460,PROD00075,5,20352.6,17.74
ITEM0007392,ORD002460,PROD00178,2,13608.27,17.78
ITEM0007393,ORD002461,PROD00070,1,47170.07,14.92
ITEM0007394,ORD002462,PROD00159,3,52875.47,24.36
ITEM0007395,ORD002462,PROD00026,3,44391.13,10.06
ITEM0007396,ORD002463,PROD00171,3,66288.63,16.51
ITEM0007397,ORD002464,PROD00135,2,46625.2,13.24
ITEM0007398,ORD002464,PROD00073,5,4908.51,32.5
ITEM0007399,ORD002464,PROD00148,2,51860.94,32.53
ITEM0007400,ORD002464,PROD00044,1,71117.17,29.38
ITEM0007401,ORD002465,PROD00035,5,12932.7,24.61
ITEM0007402,ORD002466,PROD00192,1,32254.56,5.94
ITEM0007403,ORD002467,PROD00147,2,40707.73,23.57
ITEM0007404,ORD002467,PROD00077,5,48087.22,4.86
ITEM0007405,ORD002468,PROD00187,5,40533.96,20.38
ITEM0007406,ORD002468,PROD00067,5,40076.94,3.87
ITEM0007407,ORD002468,PROD00160,-3,40870.87,28.01
ITEM0007408,ORD002468,PROD00163,1,27141.94,7.09
ITEM0007409,ORD002469,PROD00160,5,49791.76,8.93
ITEM0007410,ORD002469,PROD00017,4,28974.93,30.7
ITEM0007411,ORD002469,PROD00019,2,4894.11,18.88
ITEM0007412,ORD002470,PROD00113,4,34127.94,37.39
ITEM0007413,ORD002470,PROD00156,4,15609.63,7.02
ITEM0007414,ORD002470,PROD00054,2,22972.69,31.42
ITEM0007415,ORD002470,PROD00001,1,59317.53,20.52
ITEM0007416,ORD002471,PROD00101,2,35156.59,26.45
ITEM0007417,ORD002471,PROD00075,2,20976.41,14.61
ITEM0007418,ORD002471,PROD00046,4,29993.11,3.49
ITEM0007419,ORD002472,PROD00094,2,43655.3,15.31
ITEM0007420,ORD002472,PROD00074,4,73294.26,36.67
ITEM0007421,ORD002473,PROD00058,5,12972.23,29.82
ITEM0007422,ORD002473,PROD00031,1,28760.69,20.0
ITEM0007423,ORD002473,PROD00053,2,88477.98,28.99
ITEM0007424,ORD002474,PROD00182,3,17627.63,36.93
ITEM0007425,ORD002474,PROD00009,3,33283.57,5.33
ITEM0007426,ORD002474,PROD00075,5,23345.57,32.89
ITEM0007427,ORD002474,PROD00111,1,66947.91,24.96
ITEM0007428,ORD002474,PROD00001,1,70633.16,19.53
ITEM0007429,ORD002475,PROD00006,2,55848.95,27.86
ITEM0007430,ORD002475,PROD00139,2,46835.9,28.09
ITEM0007431,ORD002475,PROD00066,2,50039.41,17.03
ITEM0007432,ORD002475,PROD00143,2,6408.54,12.15
ITEM0007433,ORD002475,PROD00021,4,23087.8,30.99
ITEM0007434,ORD002476,PROD00050,5,87030.61,25.69
ITEM0007435,ORD002476,PROD00100,5,5231.96,18.26
ITEM0007436,ORD002477,PROD00021,4,18746.19,31.92
ITEM0007437,ORD002477,PROD00027,4,60849.71,4.39
ITEM0007438,ORD002477,PROD00022,4,63608.91,23.76
ITEM0007439,ORD002477,PROD00055,4,42813.44,15.19
ITEM0007440,ORD002477,PROD00007,3,26208.15,31.8
ITEM0007441,ORD002478,PROD00105,5,54745.39,2.17
ITEM0007442,ORD002478,PROD00170,2,3553.95,36.43
ITEM0007443,ORD002479,PROD00116,2,28214.76,14.17
ITEM0007444,ORD002479,PROD00019,4,5526.34,38.32
ITEM0007445,ORD002480,PROD00104,4,57356.76,33.26
ITEM0007446,ORD002480,PROD00194,5,40342.6,33.55
ITEM0007447,ORD002480,PROD00040,4,20230.86,29.4
ITEM0007448,ORD002480,PROD00118,5,58697.35,0.37
ITEM0007449,ORD002480,PROD00057,3,42939.08,26.01
ITEM0007450,ORD002481,PROD00005,4,69590.71,19.05
ITEM0007451,ORD002481,PROD00105,1,44493.39,10.65
